03/07/2010,15:12:08,ITEM1,50,2,100,SALES_PERSON1
03/07/2010,15:17:28,ITEM1,50,3,150,SALES_PERSON1
03/07/2010,16:03:34,ITEM0,30,3,90,SALES_PERSON1
03/07/2010,16:30:27,ITEM1,50,4,200,SALES_PERSON1
03/07/2010,16:35:50,ITEM1,50,4,200,SALES_PERSON1
03/07/2010,17:12:58,ITEM1,50,2,100,SALES_PERSON1
03/07/2010,17:37:56,ITEM1,50,3,150,SALES_PERSON1
03/07/2010,18:17:16,ITEM0,30,4,120,SALES_PERSON1
03/07/2010,18:25:50,ITEM1,50,1,50,SALES_PERSON1
03/07/2010,19:14:41,ITEM1,50,2,100,SALES_PERSON1
03/07/2010,19:47:35,ITEM1,50,3,150,SALES_PERSON1
03/07/2010,20:14:29,ITEM1,50,3,150,SALES_PERSON1
03/07/2010,20:29:39,ITEM1,50,4,200,SALES_PERSON1
03/07/2010,20:31:17,ITEM0,30,4,120,SALES_PERSON1
04/07/2010,09:29:57,ITEM0,30,2,60,SALES_PERSON0
04/07/2010,10:09:31,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,10:44:53,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,11:24:30,ITEM0,30,3,90,SALES_PERSON0
04/07/2010,11:42:26,ITEM1,50,4,200,SALES_PERSON0
04/07/2010,12:09:37,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,12:13:33,ITEM1,50,4,200,SALES_PERSON0
04/07/2010,13:10:26,ITEM0,30,3,90,SALES_PERSON0
04/07/2010,13:15:41,ITEM0,30,2,60,SALES_PERSON0
04/07/2010,14:10:31,ITEM0,30,2,60,SALES_PERSON0
04/07/2010,14:44:21,ITEM0,30,4,120,SALES_PERSON0
04/07/2010,15:24:28,ITEM1,50,4,200,SALES_PERSON0
04/07/2010,16:06:21,ITEM1,50,4,200,SALES_PERSON0
04/07/2010,16:30:05,ITEM1,50,4,200,SALES_PERSON0
04/07/2010,16:49:43,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,16:54:52,ITEM0,30,3,90,SALES_PERSON0
04/07/2010,17:05:22,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,17:11:38,ITEM1,50,-2,-100,SALES_PERSON0
04/07/2010,17:14:40,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,17:31:51,ITEM0,30,3,90,SALES_PERSON0
04/07/2010,17:42:27,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,18:31:51,ITEM0,30,2,60,SALES_PERSON0
04/07/2010,18:57:26,ITEM0,30,1,30,SALES_PERSON0
04/07/2010,19:09:43,ITEM1,50,2,100,SALES_PERSON0
04/07/2010,19:34:54,ITEM0,30,3,90,SALES_PERSON0
04/07/2010,20:21:53,ITEM0,30,1,30,SALES_PERSON0
04/07/2010,20:23:46,ITEM0,30,3,90,SALES_PERSON0
05/07/2010,10:22:10,ITEM1,50,3,150,SALES_PERSON1
05/07/2010,11:08:47,ITEM1,50,1,50,SALES_PERSON1
05/07/2010,11:33:29,ITEM1,50,4,200,SALES_PERSON1
05/07/2010,11:46:29,ITEM0,30,3,90,SALES_PERSON1
05/07/2010,12:21:38,ITEM0,30,1,30,SALES_PERSON1
05/07/2010,12:30:16,ITEM1,50,3,150,SALES_PERSON1
05/07/2010,12:32:24,ITEM1,50,4,200,SALES_PERSON1
05/07/2010,13:30:30,ITEM1,50,1,50,SALES_PERSON1
05/07/2010,13:40:21,ITEM1,50,-1,-50,SALES_PERSON1
05/07/2010,13:50:12,ITEM1,50,4,200,SALES_PERSON1
05/07/2010,14:46:48,ITEM1,50,4,200,SALES_PERSON1
05/07/2010,15:22:27,ITEM1,50,4,200,SALES_PERSON1
05/07/2010,15:47:08,ITEM1,50,1,50,SALES_PERSON1
05/07/2010,16:46:19,ITEM0,30,2,60,SALES_PERSON1
05/07/2010,17:14:47,ITEM0,30,4,120,SALES_PERSON1
05/07/2010,18:13:31,ITEM0,30,2,60,SALES_PERSON1
05/07/2010,19:10:23,ITEM1,50,3,150,SALES_PERSON1
05/07/2010,20:10:19,ITEM0,30,2,60,SALES_PERSON1
05/07/2010,20:14:33,ITEM0,30,4,120,SALES_PERSON1
05/07/2010,20:33:21,ITEM0,30,2,60,SALES_PERSON1
06/07/2010,10:07:02,ITEM0,30,1,30,SALES_PERSON0
06/07/2010,10:15:27,ITEM0,30,1,30,SALES_PERSON0
06/07/2010,10:28:59,ITEM0,30,2,60,SALES_PERSON0
06/07/2010,10:55:52,ITEM1,50,2,100,SALES_PERSON0
06/07/2010,10:56:52,ITEM0,30,4,120,SALES_PERSON0
06/07/2010,11:11:32,ITEM0,30,3,90,SALES_PERSON0
06/07/2010,12:06:37,ITEM0,30,3,90,SALES_PERSON0
06/07/2010,12:49:03,ITEM0,30,1,30,SALES_PERSON0
06/07/2010,13:43:00,ITEM1,50,1,50,SALES_PERSON0
06/07/2010,13:56:57,ITEM0,30,1,30,SALES_PERSON0
06/07/2010,14:04:07,ITEM1,50,3,150,SALES_PERSON0
06/07/2010,14:06:03,ITEM1,50,2,100,SALES_PERSON0
06/07/2010,14:26:17,ITEM0,30,3,90,SALES_PERSON0
06/07/2010,14:47:43,ITEM1,50,2,100,SALES_PERSON0
06/07/2010,15:44:25,ITEM1,50,2,100,SALES_PERSON0
06/07/2010,16:05:06,ITEM1,50,1,50,SALES_PERSON0
06/07/2010,16:42:54,ITEM1,50,-1,-50,SALES_PERSON0
06/07/2010,17:10:03,ITEM0,30,3,90,SALES_PERSON0
06/07/2010,17:22:03,ITEM1,50,1,50,SALES_PERSON0
06/07/2010,18:02:56,ITEM1,50,4,200,SALES_PERSON0
06/07/2010,18:59:01,ITEM1,50,3,150,SALES_PERSON0
06/07/2010,19:23:25,ITEM0,30,1,30,SALES_PERSON0
06/07/2010,19:43:58,ITEM1,50,1,50,SALES_PERSON0
06/07/2010,19:44:59,ITEM1,50,4,200,SALES_PERSON0
06/07/2010,20:34:54,ITEM1,50,2,100,SALES_PERSON0
07/07/2010,09:37:39,ITEM1,50,3,150,SALES_PERSON1
07/07/2010,09:40:11,ITEM1,50,1,50,SALES_PERSON1
07/07/2010,10:36:18,ITEM1,50,4,200,SALES_PERSON1
07/07/2010,11:08:42,ITEM1,50,4,200,SALES_PERSON1
07/07/2010,11:56:00,ITEM0,30,4,120,SALES_PERSON1
07/07/2010,12:02:34,ITEM0,30,4,120,SALES_PERSON1
07/07/2010,12:25:30,ITEM1,50,1,50,SALES_PERSON1
07/07/2010,12:57:14,ITEM1,50,2,100,SALES_PERSON1
07/07/2010,13:06:45,ITEM0,30,4,120,SALES_PERSON1
07/07/2010,13:16:39,ITEM0,30,2,60,SALES_PERSON1
07/07/2010,13:57:52,ITEM0,30,3,90,SALES_PERSON1
07/07/2010,14:17:58,ITEM0,30,1,30,SALES_PERSON1
07/07/2010,14:23:31,ITEM1,50,2,100,SALES_PERSON1
07/07/2010,15:11:19,ITEM0,30,2,60,SALES_PERSON1
07/07/2010,15:47:40,ITEM0,30,4,120,SALES_PERSON1
07/07/2010,16:09:16,ITEM1,50,1,50,SALES_PERSON1
07/07/2010,16:23:36,ITEM1,50,3,150,SALES_PERSON1
07/07/2010,17:01:10,ITEM1,50,3,150,SALES_PERSON1
07/07/2010,17:36:17,ITEM0,30,1,30,SALES_PERSON1
07/07/2010,18:27:20,ITEM1,50,3,150,SALES_PERSON1
07/07/2010,19:12:09,ITEM0,30,2,60,SALES_PERSON1
07/07/2010,20:08:06,ITEM0,30,2,60,SALES_PERSON1
07/07/2010,20:31:12,ITEM1,50,1,50,SALES_PERSON1
08/07/2010,09:48:38,ITEM0,30,4,120,SALES_PERSON0
08/07/2010,10:39:23,ITEM1,50,2,100,SALES_PERSON0
08/07/2010,11:29:06,ITEM0,30,3,90,SALES_PERSON0
08/07/2010,12:06:35,ITEM1,50,1,50,SALES_PERSON0
08/07/2010,12:06:55,ITEM1,50,3,150,SALES_PERSON0
08/07/2010,12:27:07,ITEM1,50,1,50,SALES_PERSON0
08/07/2010,12:37:05,ITEM1,50,4,200,SALES_PERSON0
08/07/2010,12:58:19,ITEM1,50,2,100,SALES_PERSON0
08/07/2010,12:59:37,ITEM1,50,-2,-100,SALES_PERSON0
08/07/2010,13:40:14,ITEM0,30,2,60,SALES_PERSON0
08/07/2010,14:38:55,ITEM1,50,2,100,SALES_PERSON0
08/07/2010,14:57:35,ITEM1,50,4,200,SALES_PERSON0
08/07/2010,15:49:16,ITEM1,50,-4,-200,SALES_PERSON0
08/07/2010,16:33:27,ITEM0,30,4,120,SALES_PERSON0
08/07/2010,16:39:22,ITEM1,50,3,150,SALES_PERSON0
08/07/2010,17:36:13,ITEM0,30,1,30,SALES_PERSON0
08/07/2010,17:37:03,ITEM1,50,4,200,SALES_PERSON0
08/07/2010,17:52:15,ITEM0,30,4,120,SALES_PERSON0
08/07/2010,18:13:30,ITEM1,50,1,50,SALES_PERSON0
08/07/2010,18:36:20,ITEM0,30,1,30,SALES_PERSON0
08/07/2010,18:56:07,ITEM1,50,2,100,SALES_PERSON0
08/07/2010,19:49:30,ITEM1,50,3,150,SALES_PERSON0
08/07/2010,19:59:52,ITEM1,50,4,200,SALES_PERSON0
08/07/2010,20:42:29,ITEM1,50,1,50,SALES_PERSON0
09/07/2010,10:13:28,ITEM0,30,2,60,SALES_PERSON1
09/07/2010,11:03:43,ITEM0,30,1,30,SALES_PERSON1
09/07/2010,11:41:32,ITEM1,50,2,100,SALES_PERSON1
09/07/2010,11:53:49,ITEM1,50,2,100,SALES_PERSON1
09/07/2010,12:41:11,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,13:15:31,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,14:01:07,ITEM0,30,1,30,SALES_PERSON1
09/07/2010,14:07:56,ITEM0,30,2,60,SALES_PERSON1
09/07/2010,14:44:19,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,15:06:25,ITEM0,30,2,60,SALES_PERSON1
09/07/2010,15:40:27,ITEM0,30,2,60,SALES_PERSON1
09/07/2010,16:03:42,ITEM0,30,1,30,SALES_PERSON1
09/07/2010,16:49:19,ITEM1,50,2,100,SALES_PERSON1
09/07/2010,16:49:26,ITEM1,50,3,150,SALES_PERSON1
09/07/2010,16:50:24,ITEM1,50,1,50,SALES_PERSON1
09/07/2010,17:03:27,ITEM1,50,3,150,SALES_PERSON1
09/07/2010,17:53:27,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,18:37:32,ITEM0,30,4,120,SALES_PERSON1
09/07/2010,19:05:17,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,19:40:53,ITEM0,30,3,90,SALES_PERSON1
09/07/2010,19:47:36,ITEM0,30,2,60,SALES_PERSON1
09/07/2010,20:44:02,ITEM1,50,3,150,SALES_PERSON1
10/07/2010,09:23:27,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,10:18:45,ITEM0,30,-4,-120,SALES_PERSON0
10/07/2010,10:35:07,ITEM1,50,4,200,SALES_PERSON0
10/07/2010,11:21:05,ITEM0,30,3,90,SALES_PERSON0
10/07/2010,11:53:37,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,12:36:12,ITEM1,50,2,100,SALES_PERSON0
10/07/2010,13:26:55,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,14:00:44,ITEM1,50,3,150,SALES_PERSON0
10/07/2010,14:04:37,ITEM0,30,2,60,SALES_PERSON0
10/07/2010,15:00:58,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,15:01:59,ITEM1,50,3,150,SALES_PERSON0
10/07/2010,15:34:16,ITEM0,30,2,60,SALES_PERSON0
10/07/2010,15:59:45,ITEM0,30,2,60,SALES_PERSON0
10/07/2010,16:56:09,ITEM0,30,3,90,SALES_PERSON0
10/07/2010,17:26:56,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,17:27:33,ITEM1,50,1,50,SALES_PERSON0
10/07/2010,17:41:37,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,18:37:49,ITEM0,30,1,30,SALES_PERSON0
10/07/2010,18:44:42,ITEM1,50,3,150,SALES_PERSON0
10/07/2010,19:38:01,ITEM1,50,2,100,SALES_PERSON0
10/07/2010,20:21:34,ITEM1,50,-2,-100,SALES_PERSON0
10/07/2010,20:33:21,ITEM0,30,4,120,SALES_PERSON0
10/07/2010,20:52:25,ITEM0,30,-4,-120,SALES_PERSON0
11/07/2010,09:56:21,ITEM0,30,4,120,SALES_PERSON1
11/07/2010,10:29:02,ITEM1,50,4,200,SALES_PERSON1
11/07/2010,11:08:00,ITEM1,50,3,150,SALES_PERSON1
11/07/2010,11:16:07,ITEM1,50,4,200,SALES_PERSON1
11/07/2010,12:01:29,ITEM0,30,1,30,SALES_PERSON1
11/07/2010,12:08:34,ITEM0,30,3,90,SALES_PERSON1
11/07/2010,12:24:32,ITEM0,30,1,30,SALES_PERSON1
11/07/2010,13:01:18,ITEM1,50,4,200,SALES_PERSON1
11/07/2010,13:53:46,ITEM1,50,2,100,SALES_PERSON1
11/07/2010,14:03:22,ITEM1,50,3,150,SALES_PERSON1
11/07/2010,14:56:05,ITEM1,50,2,100,SALES_PERSON1
11/07/2010,15:33:00,ITEM0,30,1,30,SALES_PERSON1
11/07/2010,16:11:08,ITEM0,30,1,30,SALES_PERSON1
11/07/2010,16:21:21,ITEM1,50,4,200,SALES_PERSON1
11/07/2010,16:29:59,ITEM1,50,1,50,SALES_PERSON1
11/07/2010,16:59:43,ITEM0,30,4,120,SALES_PERSON1
11/07/2010,17:44:50,ITEM1,50,1,50,SALES_PERSON1
11/07/2010,17:45:29,ITEM0,30,3,90,SALES_PERSON1
11/07/2010,18:44:43,ITEM1,50,1,50,SALES_PERSON1
11/07/2010,19:01:31,ITEM1,50,2,100,SALES_PERSON1
11/07/2010,19:32:31,ITEM1,50,1,50,SALES_PERSON1
11/07/2010,20:04:19,ITEM1,50,2,100,SALES_PERSON1
11/07/2010,20:17:52,ITEM1,50,3,150,SALES_PERSON1
11/07/2010,20:35:33,ITEM1,50,3,150,SALES_PERSON1
12/07/2010,09:15:24,ITEM1,50,1,50,SALES_PERSON0
12/07/2010,10:15:18,ITEM0,30,1,30,SALES_PERSON0
12/07/2010,10:53:27,ITEM0,30,4,120,SALES_PERSON0
12/07/2010,11:41:14,ITEM0,30,4,120,SALES_PERSON0
12/07/2010,12:07:20,ITEM1,50,3,150,SALES_PERSON0
12/07/2010,12:14:21,ITEM0,30,2,60,SALES_PERSON0
12/07/2010,12:51:36,ITEM0,30,3,90,SALES_PERSON0
12/07/2010,13:06:49,ITEM0,30,2,60,SALES_PERSON0
12/07/2010,14:01:25,ITEM1,50,3,150,SALES_PERSON0
12/07/2010,14:25:55,ITEM0,30,4,120,SALES_PERSON0
12/07/2010,14:33:50,ITEM0,30,3,90,SALES_PERSON0
12/07/2010,15:04:21,ITEM1,50,1,50,SALES_PERSON0
12/07/2010,15:25:56,ITEM1,50,4,200,SALES_PERSON0
12/07/2010,16:04:51,ITEM1,50,-4,-200,SALES_PERSON0
12/07/2010,17:03:35,ITEM1,50,1,50,SALES_PERSON0
12/07/2010,17:34:21,ITEM0,30,3,90,SALES_PERSON0
12/07/2010,17:47:08,ITEM0,30,3,90,SALES_PERSON0
12/07/2010,17:54:13,ITEM0,30,1,30,SALES_PERSON0
12/07/2010,18:20:47,ITEM1,50,1,50,SALES_PERSON0
12/07/2010,19:09:18,ITEM1,50,2,100,SALES_PERSON0
12/07/2010,19:25:04,ITEM1,50,3,150,SALES_PERSON0
12/07/2010,19:47:16,ITEM1,50,3,150,SALES_PERSON0
12/07/2010,19:56:47,ITEM1,50,2,100,SALES_PERSON0
12/07/2010,20:08:45,ITEM1,50,2,100,SALES_PERSON0
12/07/2010,20:44:58,ITEM1,50,3,150,SALES_PERSON0
12/07/2010,20:57:52,ITEM1,50,3,150,SALES_PERSON0
13/07/2010,10:13:02,ITEM1,50,2,100,SALES_PERSON1
13/07/2010,10:54:39,ITEM0,30,4,120,SALES_PERSON1
13/07/2010,11:27:19,ITEM0,30,4,120,SALES_PERSON1
13/07/2010,11:48:47,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,12:47:40,ITEM1,50,4,200,SALES_PERSON1
13/07/2010,13:10:27,ITEM0,30,4,120,SALES_PERSON1
13/07/2010,13:35:07,ITEM1,50,1,50,SALES_PERSON1
13/07/2010,13:50:56,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,14:03:11,ITEM0,30,3,90,SALES_PERSON1
13/07/2010,14:51:06,ITEM0,30,1,30,SALES_PERSON1
13/07/2010,15:06:40,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,15:11:15,ITEM1,50,4,200,SALES_PERSON1
13/07/2010,15:46:27,ITEM1,50,1,50,SALES_PERSON1
13/07/2010,16:24:46,ITEM1,50,3,150,SALES_PERSON1
13/07/2010,16:25:32,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,17:10:10,ITEM0,30,1,30,SALES_PERSON1
13/07/2010,17:11:02,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,17:56:50,ITEM1,50,2,100,SALES_PERSON1
13/07/2010,18:37:20,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,19:19:20,ITEM0,30,2,60,SALES_PERSON1
13/07/2010,20:05:17,ITEM1,50,1,50,SALES_PERSON1
13/07/2010,20:55:18,ITEM0,30,1,30,SALES_PERSON1
14/07/2010,10:07:00,ITEM1,50,2,100,SALES_PERSON0
14/07/2010,10:22:17,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,10:59:55,ITEM1,50,4,200,SALES_PERSON0
14/07/2010,11:08:07,ITEM0,30,4,120,SALES_PERSON0
14/07/2010,11:45:01,ITEM1,50,2,100,SALES_PERSON0
14/07/2010,11:49:17,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,12:35:11,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,13:04:37,ITEM1,50,2,100,SALES_PERSON0
14/07/2010,13:10:54,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,14:00:45,ITEM1,50,4,200,SALES_PERSON0
14/07/2010,14:22:55,ITEM0,30,2,60,SALES_PERSON0
14/07/2010,14:43:43,ITEM0,30,2,60,SALES_PERSON0
14/07/2010,14:51:35,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,15:24:44,ITEM0,30,2,60,SALES_PERSON0
14/07/2010,15:57:49,ITEM0,30,4,120,SALES_PERSON0
14/07/2010,16:15:16,ITEM0,30,1,30,SALES_PERSON0
14/07/2010,17:01:01,ITEM1,50,4,200,SALES_PERSON0
14/07/2010,17:26:16,ITEM1,50,2,100,SALES_PERSON0
14/07/2010,18:18:24,ITEM1,50,1,50,SALES_PERSON0
14/07/2010,18:26:38,ITEM1,50,3,150,SALES_PERSON0
14/07/2010,19:01:18,ITEM0,30,3,90,SALES_PERSON0
14/07/2010,19:55:56,ITEM1,50,3,150,SALES_PERSON0
14/07/2010,20:23:03,ITEM1,50,-3,-150,SALES_PERSON0
14/07/2010,20:43:29,ITEM0,30,3,90,SALES_PERSON0
15/07/2010,10:03:49,ITEM0,30,2,60,SALES_PERSON1
15/07/2010,10:52:13,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,11:31:20,ITEM1,50,4,200,SALES_PERSON1
15/07/2010,12:24:07,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,12:58:45,ITEM1,50,3,150,SALES_PERSON1
15/07/2010,13:17:01,ITEM0,30,2,60,SALES_PERSON1
15/07/2010,13:39:07,ITEM1,50,4,200,SALES_PERSON1
15/07/2010,14:05:34,ITEM0,30,1,30,SALES_PERSON1
15/07/2010,14:16:19,ITEM0,30,3,90,SALES_PERSON1
15/07/2010,14:16:43,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,14:58:56,ITEM0,30,1,30,SALES_PERSON1
15/07/2010,15:57:21,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,16:35:19,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,17:10:26,ITEM0,30,1,30,SALES_PERSON1
15/07/2010,17:24:38,ITEM0,30,3,90,SALES_PERSON1
15/07/2010,17:54:48,ITEM1,50,1,50,SALES_PERSON1
15/07/2010,17:59:08,ITEM0,30,2,60,SALES_PERSON1
15/07/2010,18:03:35,ITEM1,50,1,50,SALES_PERSON1
15/07/2010,18:52:25,ITEM0,30,3,90,SALES_PERSON1
15/07/2010,19:36:04,ITEM0,30,1,30,SALES_PERSON1
15/07/2010,19:48:49,ITEM0,30,4,120,SALES_PERSON1
15/07/2010,20:18:24,ITEM1,50,3,150,SALES_PERSON1
15/07/2010,20:28:53,ITEM1,50,1,50,SALES_PERSON1
16/07/2010,09:36:03,ITEM1,50,4,200,SALES_PERSON0
16/07/2010,10:24:39,ITEM1,50,2,100,SALES_PERSON0
16/07/2010,10:57:07,ITEM0,30,3,90,SALES_PERSON0
16/07/2010,11:46:38,ITEM0,30,1,30,SALES_PERSON0
16/07/2010,12:17:19,ITEM1,50,1,50,SALES_PERSON0
16/07/2010,12:37:35,ITEM0,30,4,120,SALES_PERSON0
16/07/2010,12:54:59,ITEM1,50,2,100,SALES_PERSON0
16/07/2010,13:03:22,ITEM1,50,-2,-100,SALES_PERSON0
16/07/2010,13:17:29,ITEM1,50,4,200,SALES_PERSON0
16/07/2010,13:27:44,ITEM1,50,4,200,SALES_PERSON0
16/07/2010,13:42:19,ITEM1,50,1,50,SALES_PERSON0
16/07/2010,14:32:43,ITEM0,30,2,60,SALES_PERSON0
16/07/2010,14:54:53,ITEM0,30,1,30,SALES_PERSON0
16/07/2010,15:10:30,ITEM1,50,2,100,SALES_PERSON0
16/07/2010,15:57:56,ITEM1,50,3,150,SALES_PERSON0
16/07/2010,16:28:59,ITEM1,50,3,150,SALES_PERSON0
16/07/2010,17:04:25,ITEM1,50,2,100,SALES_PERSON0
16/07/2010,17:48:25,ITEM1,50,4,200,SALES_PERSON0
16/07/2010,17:58:41,ITEM1,50,-4,-200,SALES_PERSON0
16/07/2010,18:56:47,ITEM0,30,4,120,SALES_PERSON0
16/07/2010,19:46:16,ITEM0,30,1,30,SALES_PERSON0
16/07/2010,20:45:14,ITEM1,50,2,100,SALES_PERSON0
16/07/2010,20:47:58,ITEM1,50,2,100,SALES_PERSON0
17/07/2010,09:30:29,ITEM0,30,3,90,SALES_PERSON1
17/07/2010,10:20:11,ITEM1,50,1,50,SALES_PERSON1
17/07/2010,10:26:13,ITEM0,30,2,60,SALES_PERSON1
17/07/2010,10:27:32,ITEM0,30,2,60,SALES_PERSON1
17/07/2010,10:49:54,ITEM1,50,2,100,SALES_PERSON1
17/07/2010,11:20:56,ITEM1,50,3,150,SALES_PERSON1
17/07/2010,11:39:27,ITEM1,50,2,100,SALES_PERSON1
17/07/2010,12:32:42,ITEM0,30,4,120,SALES_PERSON1
17/07/2010,13:19:20,ITEM1,50,2,100,SALES_PERSON1
17/07/2010,13:30:28,ITEM0,30,3,90,SALES_PERSON1
17/07/2010,14:25:31,ITEM0,30,3,90,SALES_PERSON1
17/07/2010,15:13:51,ITEM0,30,1,30,SALES_PERSON1
17/07/2010,15:17:41,ITEM1,50,1,50,SALES_PERSON1
17/07/2010,15:46:01,ITEM1,50,3,150,SALES_PERSON1
17/07/2010,16:33:50,ITEM0,30,2,60,SALES_PERSON1
17/07/2010,16:55:03,ITEM1,50,1,50,SALES_PERSON1
17/07/2010,17:02:13,ITEM1,50,1,50,SALES_PERSON1
17/07/2010,17:20:11,ITEM0,30,2,60,SALES_PERSON1
17/07/2010,18:05:34,ITEM1,50,2,100,SALES_PERSON1
